"시도","시군","읍면동","축종명","경영체수","시설없음","시설있음","자영","임차","규모","단위"
"인천광역시","중구","무의동","말",1,0,1,1,0,4,"마리"
"인천광역시","중구","무의동","산양",1,1,0,1,0,10,"마리"
"인천광역시","중구","무의동","칠면조",1,1,0,1,0,4,"마리"
"인천광역시","중구","무의동","개",1,1,0,1,0,6,"마리"
"인천광역시","중구","무의동","사슴",1,0,1,1,0,26,"마리"
"인천광역시","남구","학익동","육계",1,0,1,0,1,50,"마리"
"인천광역시","남구","학익동","오리",1,0,1,0,1,3,"마리"
"인천광역시","남구","학익동","개",1,0,1,0,1,30,"마리"
"인천광역시","남구","도화동","개",1,0,1,1,0,35,"마리"
"인천광역시","연수구","옥련동","개",3,0,3,2,1,84,"마리"
"인천광역시","연수구","선학동","산란계",1,0,1,1,0,500,"마리"
"인천광역시","연수구","연수동","개",1,0,1,1,0,50,"마리"
"인천광역시","연수구","동춘동","육계",1,0,1,1,0,200,"마리"
"인천광역시","연수구","동춘동","개",1,0,1,1,0,15,"마리"
"인천광역시","연수구","동춘동","사슴",1,0,2,2,0,28,"마리"
"인천광역시","남동구","구월동","육계",1,0,1,0,1,10,"마리"
"인천광역시","남동구","구월동","산란계",1,0,1,1,0,50,"마리"
"인천광역시","남동구","구월동","오리",1,0,1,0,1,6,"마리"
"인천광역시","남동구","구월동","개",3,0,4,2,2,175,"마리"
"인천광역시","남동구","구월동","사슴",1,0,1,0,1,27,"마리"
"인천광역시","남동구","만수동","육계",3,0,3,2,1,7200,"마리"
"인천광역시","남동구","만수동","개",1,0,1,1,0,48,"마리"
"인천광역시","남동구","서창동","개",1,0,1,1,0,100,"마리"
"인천광역시","남동구","서창동","사슴",1,0,1,1,0,59,"마리"
"인천광역시","남동구","서창동","꿀벌",1,0,1,0,1,50,"군체"
"인천광역시","남동구","운연동","한우",5,0,5,5,0,42,"마리"
"인천광역시","남동구","운연동","육우",1,0,1,1,0,5,"마리"
"인천광역시","남동구","운연동","돼지",2,0,2,1,1,697,"마리"
"인천광역시","남동구","운연동","육계",2,0,2,2,0,160,"마리"
"인천광역시","남동구","운연동","개",1,0,1,1,0,50,"마리"
"인천광역시","남동구","남촌동","한우",1,0,1,1,0,4,"마리"
"인천광역시","남동구","남촌동","육우",1,0,1,1,0,3,"마리"
"인천광역시","남동구","남촌동","산양",1,0,1,1,0,2,"마리"
"인천광역시","남동구","남촌동","육계",2,0,2,2,0,200,"마리"
"인천광역시","남동구","남촌동","산란계",1,0,1,0,1,200,"마리"
"인천광역시","남동구","남촌동","오리",2,0,2,2,0,100,"마리"
"인천광역시","남동구","남촌동","개",2,0,2,2,0,51,"마리"
"인천광역시","남동구","수산동","한우",4,0,4,4,0,26,"마리"
"인천광역시","남동구","수산동","젖소",7,0,7,7,0,41,"마리"
"인천광역시","남동구","수산동","육우",6,0,6,6,0,13,"마리"
"인천광역시","남동구","수산동","산양",1,0,1,1,0,80,"마리"
"인천광역시","남동구","수산동","산란계",1,0,1,1,0,80,"마리"
"인천광역시","남동구","수산동","개",1,0,1,0,1,4,"마리"
"인천광역시","남동구","수산동","사슴",1,0,2,2,0,62,"마리"
"인천광역시","남동구","도림동","한우",1,0,1,1,0,8,"마리"
"인천광역시","남동구","도림동","젖소",1,0,1,1,0,3,"마리"
"인천광역시","남동구","도림동","육우",1,0,1,1,0,5,"마리"
"인천광역시","남동구","도림동","돼지",1,0,1,1,0,182,"마리"
"인천광역시","남동구","도림동","산양",2,0,2,2,0,20,"마리"
"인천광역시","남동구","도림동","육계",2,0,2,2,0,5760,"마리"
"인천광역시","남동구","도림동","개",2,0,2,2,0,70,"마리"
"인천광역시","남동구","도림동","사슴",2,0,2,1,1,27,"마리"
"인천광역시","남동구","도림동","꿀벌",1,0,1,0,1,57,"군체"
"인천광역시","부평구","산곡동","개",1,0,3,3,0,100,"마리"
"인천광역시","부평구","삼산동","산양",1,0,3,3,0,85,"마리"
"인천광역시","부평구","삼산동","육계",1,0,2,2,0,300,"마리"
"인천광역시","부평구","삼산동","개",1,0,3,3,0,700,"마리"
"인천광역시","부평구","삼산동","토끼",1,0,3,3,0,45,"마리"
"인천광역시","부평구","구산동","개",1,0,2,2,0,211,"마리"
"인천광역시","계양구","효성동","개",1,0,1,1,0,20,"마리"
"인천광역시","계양구","효성동","사슴",1,0,1,1,0,10,"마리"
"인천광역시","계양구","계산동","개",1,0,1,0,1,18,"마리"
"인천광역시","계양구","병방동","육계",1,0,1,1,0,80,"마리"
"인천광역시","계양구","병방동","산란계",1,0,1,1,0,1500,"마리"
"인천광역시","계양구","방축동","말",1,0,1,1,0,16,"마리"
"인천광역시","계양구","방축동","한우",7,0,8,8,0,193,"마리"
"인천광역시","계양구","방축동","젖소",2,0,2,2,0,15,"마리"
"인천광역시","계양구","방축동","육우",4,0,4,4,0,45,"마리"
"인천광역시","계양구","방축동","산양",1,0,1,0,1,20,"마리"
"인천광역시","계양구","방축동","육계",2,0,2,2,0,560,"마리"
"인천광역시","계양구","박촌동","말",1,0,1,0,1,5,"마리"
"인천광역시","계양구","하야동","개",1,0,1,1,0,60,"마리"
"인천광역시","계양구","선주지동","한우",3,0,3,3,0,22,"마리"
"인천광역시","계양구","선주지동","육우",1,0,1,1,0,1,"마리"
"인천광역시","계양구","선주지동","꿀벌",1,0,1,1,0,120,"군체"
"인천광역시","계양구","이화동","한우",5,0,5,5,0,31,"마리"
"인천광역시","계양구","이화동","젖소",4,0,4,4,0,36,"마리"
"인천광역시","계양구","이화동","육우",11,0,11,11,0,48,"마리"
"인천광역시","계양구","이화동","돼지",1,0,1,1,0,62,"마리"
"인천광역시","계양구","이화동","산양",1,0,1,1,0,12,"마리"
"인천광역시","계양구","이화동","산란계",1,0,1,1,0,5,"마리"
"인천광역시","계양구","이화동","개",1,0,2,2,0,14,"마리"
"인천광역시","계양구","오류동","개",1,0,1,1,0,300,"마리"
"인천광역시","계양구","오류동","꿀벌",1,0,1,0,1,250,"군체"
"인천광역시","계양구","갈현동","말",1,0,1,0,1,20,"마리"
"인천광역시","계양구","갈현동","한우",5,0,5,4,1,5,"마리"
"인천광역시","계양구","갈현동","젖소",7,0,7,7,0,112,"마리"
"인천광역시","계양구","갈현동","육우",10,0,10,9,1,90,"마리"
"인천광역시","계양구","갈현동","돼지",1,0,1,1,0,680,"마리"
"인천광역시","계양구","갈현동","산란계",3,0,6,3,3,69460,"마리"
"인천광역시","계양구","둑실동","한우",1,0,1,1,0,2,"마리"
"인천광역시","계양구","둑실동","돼지",1,0,1,1,0,594,"마리"
"인천광역시","계양구","둑실동","개",1,0,1,1,0,30,"마리"
"인천광역시","계양구","둑실동","꿀벌",1,0,1,0,1,150,"군체"
"인천광역시","계양구","목상동","개",2,0,2,2,0,200,"마리"
"인천광역시","계양구","다남동","말",1,0,1,1,0,2,"마리"
"인천광역시","계양구","다남동","한우",9,0,9,9,0,121,"마리"
"인천광역시","계양구","다남동","젖소",12,0,14,14,0,238,"마리"
"인천광역시","계양구","다남동","육우",21,0,22,22,0,225,"마리"
"인천광역시","계양구","다남동","육계",1,0,1,1,0,60,"마리"
"인천광역시","계양구","다남동","산란계",1,0,1,1,0,500,"마리"
"인천광역시","계양구","다남동","토끼",1,0,1,1,0,10,"마리"
"인천광역시","계양구","다남동","꿀벌",2,0,2,0,2,130,"군체"
"인천광역시","서구","백석동","한우",4,0,4,4,0,60,"마리"
"인천광역시","서구","백석동","젖소",2,0,3,2,1,86,"마리"
"인천광역시","서구","백석동","육우",3,0,3,3,0,25,"마리"
"인천광역시","서구","백석동","개",2,0,3,3,0,208,"마리"
"인천광역시","서구","백석동","사슴",5,0,6,5,1,57,"마리"
"인천광역시","서구","시천동","말",2,0,2,2,0,24,"마리"
"인천광역시","서구","시천동","한우",2,0,2,2,0,7,"마리"
"인천광역시","서구","검암동","젖소",1,0,1,1,0,1,"마리"
"인천광역시","서구","검암동","육우",1,0,1,1,0,1,"마리"
"인천광역시","서구","검암동","산양",1,0,1,1,0,14,"마리"
"인천광역시","서구","공촌동","육우",1,0,1,1,0,4,"마리"
"인천광역시","서구","공촌동","돼지",1,0,1,0,1,20,"마리"
"인천광역시","서구","공촌동","꿀벌",1,0,1,0,1,200,"군체"
"인천광역시","서구","연희동","육계",1,0,1,1,0,100,"마리"
"인천광역시","서구","가정동","꿀벌",1,0,1,0,1,70,"군체"
"인천광역시","서구","신현동","개",1,0,1,1,0,12,"마리"
"인천광역시","서구","원창동","토끼",1,0,1,1,0,20,"마리"
"인천광역시","서구","가좌동","개",1,0,2,2,0,150,"마리"
"인천광역시","서구","마전동","한우",2,0,2,2,0,3,"마리"
"인천광역시","서구","마전동","젖소",1,0,1,1,0,5,"마리"
"인천광역시","서구","마전동","육우",3,0,3,3,0,6,"마리"
"인천광역시","서구","마전동","육계",1,0,1,1,0,20,"마리"
"인천광역시","서구","마전동","관상조",1,0,1,1,0,500,"마리"
"인천광역시","서구","마전동","개",1,1,0,1,0,10,"마리"
"인천광역시","서구","당하동","한우",1,0,1,1,0,1,"마리"
"인천광역시","서구","당하동","육계",1,0,1,0,1,15,"마리"
"인천광역시","서구","당하동","개",3,0,3,3,0,887,"마리"
"인천광역시","서구","원당동","사슴",1,0,1,1,0,5,"마리"
"인천광역시","서구","대곡동","한우",4,0,4,4,0,75,"마리"
"인천광역시","서구","대곡동","젖소",1,0,1,1,0,1,"마리"
"인천광역시","서구","대곡동","육우",1,0,1,1,0,10,"마리"
"인천광역시","서구","대곡동","돼지",1,0,1,1,0,200,"마리"
"인천광역시","서구","대곡동","육계",3,0,3,3,0,25220,"마리"
"인천광역시","서구","대곡동","산란계",1,0,1,1,0,20,"마리"
"인천광역시","서구","대곡동","메추리",1,0,1,0,1,1e+05,"마리"
"인천광역시","서구","대곡동","개",3,0,3,3,0,138,"마리"
"인천광역시","서구","금곡동","젖소",2,0,2,2,0,73,"마리"
"인천광역시","서구","금곡동","육우",2,0,2,2,0,18,"마리"
"인천광역시","서구","금곡동","육계",1,0,1,1,0,20,"마리"
"인천광역시","서구","금곡동","개",4,0,5,3,2,949,"마리"
"인천광역시","서구","오류동","돼지",1,0,1,1,0,913,"마리"
"인천광역시","서구","오류동","산양",1,0,1,1,0,15,"마리"
"인천광역시","서구","오류동","육계",1,0,1,0,1,40000,"마리"
"인천광역시","서구","오류동","개",1,0,1,1,0,20,"마리"
"인천광역시","서구","왕길동","산양",2,0,2,1,1,15,"마리"
"인천광역시","서구","왕길동","개",1,0,1,1,0,20,"마리"
"인천광역시","서구","왕길동","사슴",2,0,2,1,1,18,"마리"
"인천광역시","서구","불로동","말",1,1,0,1,0,1,"마리"
"인천광역시","서구","불로동","당나귀",1,1,0,1,0,2,"마리"
"인천광역시","서구","불로동","개",1,0,1,1,0,600,"마리"
"인천광역시","강화군","강화읍","한우",33,0,33,33,0,804,"마리"
"인천광역시","강화군","강화읍","젖소",1,0,1,1,0,5,"마리"
"인천광역시","강화군","강화읍","육우",3,0,4,4,0,236,"마리"
"인천광역시","강화군","강화읍","돼지",1,0,1,1,0,958,"마리"
"인천광역시","강화군","강화읍","산양",3,0,3,2,1,85,"마리"
"인천광역시","강화군","강화읍","육계",2,0,2,2,0,450,"마리"
"인천광역시","강화군","강화읍","오리",1,0,1,1,0,200,"마리"
"인천광역시","강화군","강화읍","관상조",1,0,1,1,0,200,"마리"
"인천광역시","강화군","강화읍","개",6,2,5,7,0,532,"마리"
"인천광역시","강화군","선원면","한우",36,0,38,37,1,1683,"마리"
"인천광역시","강화군","선원면","젖소",3,0,3,3,0,44,"마리"
"인천광역시","강화군","선원면","육우",9,0,9,9,0,177,"마리"
"인천광역시","강화군","선원면","돼지",2,0,2,2,0,17,"마리"
"인천광역시","강화군","선원면","산양",2,0,2,2,0,27,"마리"
"인천광역시","강화군","선원면","육계",3,0,3,2,1,125300,"마리"
"인천광역시","강화군","선원면","산란계",1,0,1,1,0,5000,"마리"
"인천광역시","강화군","선원면","메추리",1,0,2,2,0,90000,"마리"
"인천광역시","강화군","선원면","개",11,0,12,10,2,1033,"마리"
"인천광역시","강화군","불은면","한우",99,0,106,102,4,4673,"마리"
"인천광역시","강화군","불은면","젖소",19,0,19,19,0,923,"마리"
"인천광역시","강화군","불은면","육우",27,0,28,28,0,990,"마리"
"인천광역시","강화군","불은면","돼지",7,0,7,7,0,12770,"마리"
"인천광역시","강화군","불은면","산양",4,0,4,4,0,128,"마리"
"인천광역시","강화군","불은면","육계",12,1,11,11,1,235143,"마리"
"인천광역시","강화군","불은면","산란계",5,1,6,3,4,152100,"마리"
"인천광역시","강화군","불은면","메추리",1,0,1,1,0,60000,"마리"
"인천광역시","강화군","불은면","개",17,1,18,17,2,2900,"마리"
"인천광역시","강화군","불은면","사슴",2,0,2,2,0,21,"마리"
"인천광역시","강화군","길상면","말",1,0,1,1,0,11,"마리"
"인천광역시","강화군","길상면","한우",77,0,79,77,2,2618,"마리"
"인천광역시","강화군","길상면","젖소",12,0,12,12,0,563,"마리"
"인천광역시","강화군","길상면","육우",15,0,15,14,1,96,"마리"
"인천광역시","강화군","길상면","산양",3,0,3,3,0,251,"마리"
"인천광역시","강화군","길상면","육계",1,0,1,1,0,200,"마리"
"인천광역시","강화군","길상면","산란계",1,0,1,1,0,500,"마리"
"인천광역시","강화군","길상면","개",7,0,10,10,0,1308,"마리"
"인천광역시","강화군","길상면","사슴",1,0,1,1,0,3,"마리"
"인천광역시","강화군","길상면","꿀벌",1,0,1,1,0,12,"군체"
"인천광역시","강화군","화도면","말",1,0,1,1,0,7,"마리"
"인천광역시","강화군","화도면","한우",18,0,19,18,1,577,"마리"
"인천광역시","강화군","화도면","젖소",2,0,2,2,0,96,"마리"
"인천광역시","강화군","화도면","육우",4,0,4,4,0,190,"마리"
"인천광역시","강화군","화도면","돼지",5,0,5,5,0,9817,"마리"
"인천광역시","강화군","화도면","산양",2,1,1,2,0,130,"마리"
"인천광역시","강화군","화도면","육계",5,0,5,5,0,135200,"마리"
"인천광역시","강화군","화도면","산란계",1,0,1,1,0,45000,"마리"
"인천광역시","강화군","화도면","사슴",3,1,2,3,0,22,"마리"
"인천광역시","강화군","화도면","꿀벌",1,0,1,1,0,18,"군체"
"인천광역시","강화군","양도면","한우",31,0,31,31,0,1040,"마리"
"인천광역시","강화군","양도면","젖소",2,0,2,2,0,116,"마리"
"인천광역시","강화군","양도면","육우",11,0,11,11,0,99,"마리"
"인천광역시","강화군","양도면","돼지",3,0,3,3,0,4074,"마리"
"인천광역시","강화군","양도면","육계",4,0,4,4,0,69020,"마리"
"인천광역시","강화군","양도면","개",10,3,7,10,0,1373,"마리"
"인천광역시","강화군","양도면","사슴",3,2,1,3,0,19,"마리"
"인천광역시","강화군","내가면","한우",41,0,41,41,0,1006,"마리"
"인천광역시","강화군","내가면","젖소",4,0,4,4,0,84,"마리"
"인천광역시","강화군","내가면","육우",3,0,3,3,0,43,"마리"
"인천광역시","강화군","내가면","산양",3,0,4,2,2,54,"마리"
"인천광역시","강화군","내가면","육계",1,0,1,1,0,500,"마리"
"인천광역시","강화군","내가면","산란계",1,0,2,0,2,200,"마리"
"인천광역시","강화군","내가면","개",5,1,7,6,2,797,"마리"
"인천광역시","강화군","내가면","사슴",3,0,4,2,2,20,"마리"
"인천광역시","강화군","내가면","꿀벌",1,0,1,1,0,250,"군체"
"인천광역시","강화군","하점면","한우",25,0,27,26,1,993,"마리"
"인천광역시","강화군","하점면","젖소",6,0,6,6,0,330,"마리"
"인천광역시","강화군","하점면","육우",8,0,8,8,0,45,"마리"
"인천광역시","강화군","하점면","돼지",2,0,2,2,0,4923,"마리"
"인천광역시","강화군","하점면","산양",2,1,1,2,0,36,"마리"
"인천광역시","강화군","하점면","육계",11,0,12,11,1,559000,"마리"
"인천광역시","강화군","하점면","메추리",1,0,1,1,0,90000,"마리"
"인천광역시","강화군","하점면","개",7,1,6,6,1,1185,"마리"
"인천광역시","강화군","하점면","꿀벌",1,0,1,0,1,30,"군체"
